transaccion_id,hora_dia,importe,categoria_comercio,pais_distinto_habitual,dispositivo_nuevo,num_transacciones_24h,antiguedad_cuenta_dias,es_fraude
TX904355,18,34.89,Retirada de efectivo,0,0,6,26,0
TX904356,16,7.4,Viajes,0,1,3,2445,0
TX904357,4,14.07,Alimentación,0,0,1,1611,0
TX904358,23,27.53,Ropa,0,0,3,103,0
TX904359,23,5.63,Restauración,0,0,4,205,0
TX904360,21,126.15,Alimentación,0,0,4,1266,0
TX904361,16,11.56,Retirada de efectivo,1,1,2,345,0
TX904362,7,26.52,Viajes,1,0,2,909,0
TX904363,16,41.03,Restauración,1,1,1,846,0
TX904364,17,101.19,Electrónica,0,0,2,186,0
TX904365,19,91.7,Retirada de efectivo,1,0,2,1284,1
TX904366,5,76.63,Ropa,0,0,5,1216,0
TX904367,22,9.07,Restauración,0,0,0,1339,0
TX904368,14,12.17,Viajes,0,0,1,615,0
TX904369,5,6.69,Electrónica,0,0,4,1917,0
TX904370,5,45.74,Viajes,0,0,2,1711,0
TX904371,2,11.79,Electrónica,0,0,2,2255,0
TX904372,12,5.29,Ropa,0,1,1,36,0
TX904373,2,3.93,Restauración,0,0,1,2289,0
TX904374,13,101.55,Viajes,0,1,5,2009,0
TX904375,3,2.0,Retirada de efectivo,0,1,1,1683,0
TX904376,23,283.68,Viajes,0,1,1,369,0
TX904377,5,73.06,Alimentación,0,1,0,2438,0
TX904378,3,9.49,Viajes,0,0,3,1631,0
TX904379,7,17.71,Ropa,0,0,1,1346,0
TX904380,10,27.25,Electrónica,0,0,1,2515,0
TX904381,13,24.82,Viajes,0,0,3,1749,0
TX904382,19,16.48,Alimentación,0,1,5,1629,0
TX904383,19,19.97,Viajes,0,0,1,418,0
TX904384,20,105.34,Viajes,0,0,3,1395,0
TX904385,8,91.29,Alimentación,0,0,3,2581,0
TX904386,4,78.98,Viajes,0,0,2,1214,0
TX904387,11,70.22,Restauración,0,0,3,2337,0
TX904388,0,9.43,Restauración,0,0,2,1398,0
TX904389,19,10.07,Viajes,0,0,3,811,0
TX904390,0,20.87,Alimentación,0,0,2,1151,0
TX904391,13,21.68,Suscripciones,0,0,0,890,0
TX904392,21,11.99,Viajes,0,0,4,1499,0
TX904393,21,45.43,Retirada de efectivo,0,0,0,1634,0
TX904394,8,51.2,Alimentación,0,1,3,1716,0
TX904395,3,6.13,Restauración,0,0,1,1468,0
TX904396,18,73.69,Retirada de efectivo,0,0,2,275,0
TX904397,8,26.87,Electrónica,0,1,3,265,0
TX904398,1,44.41,Retirada de efectivo,0,0,0,2560,0
TX904399,12,89.12,Alimentación,1,0,1,622,0
TX904400,3,63.91,Alimentación,0,0,3,1872,0
TX904401,16,49.36,Suscripciones,0,0,1,1974,0
TX904402,5,75.29,Electrónica,0,0,3,1857,0
TX904403,11,16.16,Ropa,0,0,2,1669,0
TX904404,19,72.85,Viajes,1,1,2,1217,0
TX904405,23,8.05,Suscripciones,0,1,1,66,0
TX904406,0,15.29,Ropa,0,0,3,678,0
TX904407,14,3.38,Suscripciones,0,0,1,1333,0
TX904408,15,111.19,Ropa,0,1,2,151,0
TX904409,1,20.28,Suscripciones,0,0,3,257,0
TX904410,9,12.96,Ropa,0,0,1,1410,0
TX904411,0,29.39,Viajes,0,0,2,1866,0
TX904412,16,26.92,Alimentación,0,0,2,395,0
TX904413,16,2.53,Ropa,0,0,2,772,0
TX904414,21,33.5,Viajes,0,0,0,170,1
TX904415,12,115.87,Restauración,0,0,1,2399,0
TX904416,20,33.13,Retirada de efectivo,0,0,3,2437,0
TX904417,7,15.17,Restauración,0,0,2,1627,0
TX904418,10,19.81,Restauración,0,1,4,2426,0
TX904419,13,27.75,Retirada de efectivo,0,0,3,1905,0
TX904420,7,49.03,Alimentación,0,0,1,1480,0
TX904421,19,32.83,Retirada de efectivo,1,0,0,1544,0
TX904422,5,5.64,Viajes,0,0,1,1043,0
TX904423,5,22.98,Viajes,0,1,2,943,0
TX904424,13,65.65,Retirada de efectivo,1,0,2,963,0
TX904425,16,30.53,Retirada de efectivo,0,1,2,2454,0
TX904426,5,4.24,Ropa,0,0,3,838,0
TX904427,16,17.87,Ropa,0,0,3,1551,0
TX904428,22,10.74,Viajes,0,1,6,1335,0
TX904429,10,23.88,Restauración,0,0,2,546,0
TX904430,20,32.39,Ropa,0,1,3,675,0
TX904431,10,19.59,Viajes,0,0,4,1810,0
TX904432,5,14.73,Viajes,0,0,2,820,0
TX904433,16,110.01,Alimentación,0,0,5,547,0
TX904434,1,13.49,Electrónica,1,0,1,1991,0
TX904435,4,24.1,Viajes,0,1,5,498,0
TX904436,20,3.38,Restauración,0,0,2,2122,0
TX904437,16,73.03,Electrónica,0,0,3,495,0
TX904438,4,16.38,Viajes,0,0,1,2121,0
TX904439,22,9.97,Restauración,0,0,2,54,0
TX904440,16,5.31,Electrónica,0,0,4,208,0
TX904441,19,20.2,Suscripciones,0,0,4,1716,0
TX904442,3,110.76,Viajes,0,1,3,2426,0
TX904443,7,55.46,Suscripciones,0,0,3,239,0
TX904444,11,19.5,Retirada de efectivo,0,0,3,163,0
TX904445,20,12.43,Viajes,0,0,0,2330,0
TX904446,14,113.43,Ropa,0,0,0,1155,0
TX904447,1,9.5,Electrónica,0,0,5,1947,0
TX904448,20,29.26,Suscripciones,0,0,5,21,0
TX904449,16,21.04,Suscripciones,0,0,4,1673,0
TX904450,16,137.66,Electrónica,0,1,0,75,0
TX904451,4,20.91,Restauración,0,0,2,367,0
TX904452,0,334.89,Suscripciones,1,0,2,1071,0
TX904453,8,33.4,Electrónica,0,0,2,1744,0
TX904454,8,5.99,Suscripciones,0,0,2,1726,0
TX904455,4,75.93,Alimentación,0,0,2,1700,0
TX904456,11,127.63,Suscripciones,0,1,2,2423,0
TX904457,8,31.31,Ropa,0,0,1,1089,0
TX904458,0,63.92,Ropa,0,0,2,112,0
TX904459,22,240.71,Suscripciones,0,0,2,2405,0
TX904460,10,50.99,Retirada de efectivo,0,0,3,472,0
TX904461,15,4.45,Suscripciones,0,1,4,769,0
TX904462,17,8.6,Electrónica,0,0,0,1625,0
TX904463,9,24.51,Suscripciones,0,0,3,507,0
TX904464,0,18.94,Suscripciones,0,1,2,2445,0
TX904465,19,10.1,Alimentación,0,0,1,1884,0
TX904466,6,96.66,Suscripciones,1,0,0,2194,0
TX904467,8,17.01,Electrónica,0,0,4,1884,0
TX904468,16,252.13,Suscripciones,1,1,1,547,0
TX904469,0,18.07,Viajes,0,0,1,2041,0
TX904470,3,53.1,Retirada de efectivo,0,0,2,882,0
TX904471,0,151.32,Retirada de efectivo,0,0,2,1049,0
TX904472,5,59.26,Viajes,1,0,0,1359,0
TX904473,14,40.77,Retirada de efectivo,0,0,1,2160,0
TX904474,9,75.38,Electrónica,0,0,4,788,0
TX904475,17,85.15,Electrónica,0,0,1,244,0
TX904476,5,40.15,Electrónica,0,0,0,5,0
TX904477,6,43.44,Retirada de efectivo,0,0,5,2413,0
TX904478,4,81.22,Restauración,0,0,2,602,0
TX904479,4,21.35,Ropa,0,0,2,2286,0
TX904480,8,10.1,Electrónica,0,1,0,2037,0
TX904481,15,212.48,Suscripciones,0,0,1,620,0
TX904482,20,25.03,Alimentación,0,1,2,1678,0
TX904483,11,9.49,Suscripciones,0,0,7,298,0
TX904484,15,43.25,Viajes,0,0,5,2452,0
TX904485,16,3.95,Restauración,0,0,2,372,0
TX904486,8,47.69,Ropa,0,0,2,82,0
TX904487,4,19.1,Electrónica,0,0,4,2387,0
TX904488,10,2.9,Retirada de efectivo,0,0,3,2566,0
TX904489,20,26.6,Electrónica,0,0,1,626,0
TX904490,4,8.82,Viajes,0,1,1,263,0
TX904491,10,31.52,Viajes,0,0,3,935,0
TX904492,16,17.53,Alimentación,1,0,2,107,0
TX904493,23,9.17,Electrónica,0,0,2,2249,0
TX904494,20,42.17,Electrónica,0,1,2,652,0
TX904495,23,4.82,Viajes,0,0,3,635,0
TX904496,23,9.64,Suscripciones,0,0,1,48,0
TX904497,23,26.79,Viajes,0,0,5,2380,0
TX904498,2,23.4,Suscripciones,0,0,2,462,0
TX904499,4,14.25,Suscripciones,0,0,3,198,0
TX904500,20,9.36,Viajes,0,0,5,726,0
TX904501,10,9.1,Electrónica,0,0,4,96,0
TX904502,21,47.98,Retirada de efectivo,0,0,5,1715,0
TX904503,3,29.13,Ropa,0,0,4,1650,0
TX904504,14,70.38,Electrónica,0,0,2,1233,0
TX904505,10,5.14,Restauración,0,0,2,1170,0
TX904506,10,48.74,Viajes,0,1,2,2420,0
TX904507,7,23.91,Suscripciones,0,0,1,2128,0
TX904508,2,17.54,Restauración,0,0,1,604,0
TX904509,9,28.19,Suscripciones,1,0,4,389,0
TX904510,4,31.13,Restauración,0,1,1,1462,0
TX904511,22,25.33,Ropa,0,0,1,196,0
TX904512,21,6.65,Viajes,0,0,3,1608,0
TX904513,20,11.55,Electrónica,0,0,3,1597,0
TX904514,11,34.08,Suscripciones,1,0,3,1973,0
TX904515,4,27.02,Ropa,0,0,2,2347,0
TX904516,13,10.01,Retirada de efectivo,0,1,3,1157,0
TX904517,6,64.38,Retirada de efectivo,1,1,3,1549,0
TX904518,6,25.55,Alimentación,0,0,2,2329,0
TX904519,23,37.32,Ropa,0,1,3,2203,0
TX904520,11,118.27,Alimentación,0,0,2,44,0
TX904521,2,34.71,Viajes,1,0,2,1776,0
TX904522,23,15.56,Ropa,0,0,1,483,0
TX904523,3,3.51,Suscripciones,0,0,1,354,0
TX904524,8,6.56,Restauración,0,0,2,1821,0
TX904525,11,5.6,Electrónica,0,0,3,1407,0
TX904526,4,4.4,Electrónica,1,0,2,2438,0
TX904527,21,22.55,Electrónica,0,0,3,302,0
TX904528,2,2.0,Ropa,1,0,1,2215,0
TX904529,2,20.17,Alimentación,0,0,1,1741,0
TX904530,19,23.43,Alimentación,0,0,2,2388,0
TX904531,9,31.62,Ropa,0,0,1,852,0
TX904532,9,43.79,Alimentación,0,1,1,1112,0
TX904533,4,35.14,Restauración,0,0,2,2318,0
TX904534,1,47.61,Ropa,0,1,0,2574,0
TX904535,1,9.62,Alimentación,0,0,1,227,0
TX904536,1,12.81,Alimentación,0,0,2,1232,0
TX904537,10,626.16,Alimentación,0,0,5,2078,0
TX904538,6,66.64,Retirada de efectivo,0,0,1,280,0
TX904539,19,76.02,Ropa,0,0,1,1461,0
TX904540,18,4.32,Electrónica,0,0,3,2086,0
TX904541,15,90.06,Viajes,0,0,2,269,0
TX904542,6,3.03,Ropa,1,0,1,1107,0
TX904543,17,3.63,Retirada de efectivo,0,0,4,761,0
TX904544,5,60.5,Electrónica,0,0,3,35,0
TX904545,20,136.58,Electrónica,1,1,1,615,0
TX904546,9,6.29,Suscripciones,0,1,1,300,0
TX904547,5,6.61,Retirada de efectivo,0,0,3,578,0
TX904548,16,13.38,Alimentación,0,0,1,2071,0
TX904549,21,2.0,Electrónica,0,0,6,1849,0
TX904550,12,30.19,Viajes,0,0,2,2026,0
TX904551,4,43.85,Ropa,0,0,3,340,0
TX904552,14,10.96,Viajes,0,0,5,1626,0
TX904553,21,2.0,Alimentación,0,0,1,104,0
TX904554,17,10.48,Alimentación,0,0,3,109,0
TX904555,16,104.67,Ropa,0,1,4,928,0
TX904556,14,58.33,Suscripciones,0,0,4,619,0
TX904557,7,23.03,Retirada de efectivo,0,0,1,504,0
TX904558,2,21.49,Suscripciones,0,0,2,184,0
TX904559,13,16.57,Electrónica,0,0,2,1662,0
TX904560,20,61.27,Viajes,0,0,4,961,0
TX904561,5,55.48,Suscripciones,0,0,2,1556,0
TX904562,7,5.35,Ropa,0,0,1,1753,0
TX904563,20,17.86,Alimentación,1,1,0,452,0
TX904564,1,14.67,Electrónica,0,0,2,549,0
TX904565,18,84.9,Restauración,1,0,3,2572,0
TX904566,0,80.53,Restauración,1,0,2,2221,0
TX904567,7,10.09,Suscripciones,1,0,3,1304,0
TX904568,5,43.09,Retirada de efectivo,0,0,3,731,0
TX904569,8,50.79,Electrónica,0,0,3,1207,0
TX904570,20,21.87,Viajes,0,0,1,2569,0
TX904571,18,25.54,Viajes,0,0,2,583,0
TX904572,5,108.08,Viajes,0,1,1,2343,0
TX904573,3,13.93,Viajes,0,0,3,1436,0
TX904574,10,92.87,Viajes,0,0,5,632,0
TX904575,20,81.31,Suscripciones,0,0,1,776,0
TX904576,2,31.82,Retirada de efectivo,0,0,1,857,0
TX904577,2,9.92,Ropa,0,1,2,1535,0
TX904578,0,42.84,Ropa,0,0,3,1030,0
TX904579,17,33.53,Electrónica,0,0,0,1649,0
TX904580,8,3.89,Alimentación,0,0,1,1622,0
TX904581,16,47.12,Restauración,0,0,1,2293,0
TX904582,5,11.75,Alimentación,0,0,1,597,0
TX904583,0,42.09,Alimentación,0,0,1,2526,0
TX904584,19,109.55,Electrónica,0,0,3,2583,0
TX904585,14,3.22,Restauración,0,0,3,720,0
TX904586,16,7.5,Suscripciones,0,1,0,1872,0
TX904587,18,6.38,Retirada de efectivo,0,0,0,2211,0
TX904588,12,8.2,Ropa,0,0,4,614,0
TX904589,19,28.07,Retirada de efectivo,0,0,2,1251,0
TX904590,1,15.1,Restauración,1,1,0,1778,0
TX904591,12,4.4,Ropa,0,1,0,2124,0
TX904592,21,3.96,Retirada de efectivo,0,0,2,2087,0
TX904593,9,2.0,Electrónica,0,0,1,1478,0
TX904594,15,47.14,Restauración,0,0,1,1621,0
TX904595,21,10.92,Alimentación,0,0,1,1164,0
TX904596,11,5.83,Suscripciones,0,0,1,584,0
TX904597,22,10.45,Electrónica,0,0,2,849,0
TX904598,5,23.18,Viajes,0,0,4,1949,0
TX904599,3,12.38,Viajes,0,1,0,1433,0
TX904600,2,61.35,Ropa,0,0,1,1403,0
TX904601,16,34.03,Alimentación,0,0,1,1442,0
TX904602,16,16.86,Ropa,0,0,2,234,0
TX904603,1,6.58,Retirada de efectivo,0,0,3,1035,0
TX904604,5,76.77,Electrónica,0,1,1,1104,0
TX904605,19,50.43,Electrónica,0,1,0,1320,0
TX904606,0,2.49,Viajes,0,0,4,68,0
TX904607,1,60.93,Restauración,0,0,4,717,0
TX904608,22,42.88,Alimentación,0,0,3,2417,0
TX904609,5,39.34,Electrónica,0,0,0,656,0
TX904610,9,51.69,Retirada de efectivo,0,0,1,1676,0
TX904611,15,31.97,Retirada de efectivo,0,0,0,2000,0
TX904612,22,123.47,Retirada de efectivo,0,0,3,2073,0
TX904613,19,18.65,Retirada de efectivo,0,1,1,713,0
TX904614,17,2.0,Retirada de efectivo,0,0,1,1903,0
TX904615,20,40.62,Retirada de efectivo,0,0,4,1024,0
TX904616,20,69.73,Restauración,0,1,1,1718,0
TX904617,2,24.03,Alimentación,0,1,0,1704,0
TX904618,3,12.24,Suscripciones,0,0,2,2421,0
TX904619,16,73.13,Restauración,0,0,4,1819,0
TX904620,14,31.61,Alimentación,0,0,1,2313,0
TX904621,9,2.68,Restauración,0,0,0,980,0
TX904622,12,16.37,Viajes,0,0,3,1710,0
TX904623,7,6.04,Restauración,1,0,2,1441,0
TX904624,2,25.8,Restauración,0,1,7,1224,0
TX904625,7,8.67,Restauración,0,0,2,2352,0
TX904626,0,141.99,Restauración,1,1,2,2238,0
TX904627,4,2.75,Alimentación,0,0,4,2189,0
TX904628,9,270.82,Suscripciones,0,0,2,156,0
TX904629,5,317.62,Ropa,0,0,2,2143,0
TX904630,19,11.08,Alimentación,0,0,2,1666,0
TX904631,12,11.27,Electrónica,0,0,3,2130,0
TX904632,23,51.32,Viajes,1,0,2,1433,0
TX904633,18,98.41,Retirada de efectivo,0,0,4,2242,0
TX904634,19,8.96,Ropa,0,0,1,679,0
TX904635,2,13.91,Restauración,0,0,2,1885,0
TX904636,13,135.16,Viajes,0,0,5,90,0
TX904637,8,50.65,Suscripciones,0,0,3,2341,0
TX904638,23,20.26,Viajes,0,0,1,1317,0
TX904639,5,18.69,Retirada de efectivo,0,0,2,407,0
TX904640,17,169.16,Restauración,1,0,1,2347,0
TX904641,6,18.0,Retirada de efectivo,1,0,2,2384,0
TX904642,3,9.61,Viajes,1,0,2,499,1
TX904643,23,32.64,Suscripciones,0,0,2,1592,0
TX904644,23,51.7,Ropa,0,0,3,1569,0
TX904645,19,8.1,Restauración,0,0,4,1231,0
TX904646,22,30.01,Retirada de efectivo,0,0,3,2059,0
TX904647,3,23.15,Ropa,0,0,3,1519,0
TX904648,21,39.41,Alimentación,0,0,1,816,0
TX904649,22,90.82,Suscripciones,0,0,2,1067,0
TX904650,17,33.53,Restauración,1,0,3,1573,0
TX904651,11,62.25,Electrónica,0,0,0,1710,0
TX904652,19,11.04,Ropa,0,0,1,2549,0
TX904653,22,27.69,Retirada de efectivo,0,0,1,1509,0
TX904654,23,7.95,Ropa,1,0,2,90,0
TX904655,2,6.98,Electrónica,1,0,3,1668,0
TX904656,1,57.85,Alimentación,1,0,2,1811,0
TX904657,6,22.3,Alimentación,0,1,2,1653,0
TX904658,23,45.75,Viajes,0,1,1,1967,0
TX904659,9,18.75,Suscripciones,0,0,3,121,0
TX904660,14,8.9,Ropa,0,0,1,1881,0
TX904661,18,297.95,Retirada de efectivo,0,0,3,2285,1
TX904662,15,8.78,Viajes,1,0,4,877,0
TX904663,9,16.86,Retirada de efectivo,0,0,3,676,0
TX904664,5,267.25,Electrónica,0,0,3,1160,0
TX904665,5,19.46,Electrónica,0,0,3,552,0
TX904666,10,17.65,Suscripciones,0,0,2,799,0
TX904667,13,17.53,Electrónica,0,0,1,514,0
TX904668,19,3.24,Retirada de efectivo,0,1,7,331,0
TX904669,23,9.83,Electrónica,0,0,2,2066,0
TX904670,7,56.61,Alimentación,0,0,2,2388,0
TX904671,15,11.69,Ropa,1,0,4,1331,0
TX904672,8,2.32,Ropa,0,1,3,2125,0
TX904673,8,5.27,Ropa,0,0,3,38,0
TX904674,12,42.85,Suscripciones,0,0,0,1515,0
TX904675,18,20.5,Electrónica,0,0,0,1106,0
TX904676,6,268.52,Suscripciones,0,0,3,1451,0
TX904677,0,5.13,Suscripciones,0,0,1,572,0
TX904678,14,24.66,Restauración,0,0,2,2221,0
TX904679,1,13.25,Suscripciones,0,0,5,1903,0
TX904680,23,18.8,Ropa,0,0,1,2198,0
TX904681,4,4.48,Restauración,0,0,1,547,0
TX904682,11,9.2,Restauración,0,0,2,2372,0
TX904683,9,85.01,Viajes,0,0,0,2152,0
TX904684,20,18.37,Viajes,0,1,2,1166,0
TX904685,18,85.16,Ropa,0,0,3,2551,0
TX904686,19,16.28,Retirada de efectivo,0,0,4,40,0
TX904687,22,40.8,Alimentación,0,0,1,2130,0
TX904688,12,13.94,Viajes,0,0,0,347,0
TX904689,18,19.21,Restauración,0,0,0,1098,0
TX904690,15,8.19,Suscripciones,0,0,3,85,0
TX904691,13,27.53,Ropa,0,0,1,1795,0
TX904692,6,170.03,Ropa,1,0,3,1303,0
TX904693,19,29.14,Restauración,0,0,2,191,0
TX904694,10,142.0,Viajes,0,0,0,67,0
TX904695,0,49.69,Electrónica,0,0,1,2203,0
TX904696,14,27.82,Alimentación,0,0,1,258,0
TX904697,18,7.52,Suscripciones,0,0,0,301,0
TX904698,5,14.49,Ropa,0,0,3,1592,0
TX904699,16,63.92,Retirada de efectivo,0,0,3,1744,0
TX904700,20,5.73,Viajes,0,0,0,750,0
TX904701,9,17.21,Electrónica,0,0,2,1956,0
TX904702,17,51.39,Electrónica,0,0,0,365,0
TX904703,8,30.3,Suscripciones,0,1,1,2286,0
TX904704,20,599.3,Alimentación,0,0,3,617,0
TX904705,6,46.95,Alimentación,0,0,0,1792,0
TX904706,2,25.07,Alimentación,1,1,1,162,0
TX904707,19,13.54,Electrónica,1,0,2,2102,0
TX904708,11,13.36,Viajes,1,0,2,2095,0
TX904709,2,14.78,Alimentación,0,0,4,1606,0
TX904710,7,37.19,Viajes,0,0,1,932,0
TX904711,3,518.11,Ropa,0,1,3,2051,0
TX904712,3,19.48,Ropa,0,0,3,1612,0
TX904713,13,25.89,Retirada de efectivo,0,0,1,1747,0
TX904714,22,18.43,Restauración,0,0,2,153,0
TX904715,11,16.77,Alimentación,0,0,3,1068,0
TX904716,8,4.39,Electrónica,0,0,3,2221,0
TX904717,12,10.78,Viajes,0,0,0,2107,0
TX904718,9,12.9,Ropa,0,0,3,2284,0
TX904719,14,141.33,Electrónica,1,0,0,1687,0
TX904720,20,5.97,Retirada de efectivo,0,0,2,689,0
TX904721,19,26.66,Restauración,0,1,1,1526,0
TX904722,23,50.88,Ropa,0,0,0,665,0
TX904723,2,30.7,Retirada de efectivo,0,0,1,2187,0
TX904724,5,7.26,Viajes,0,0,3,1219,0
TX904725,22,21.23,Suscripciones,0,0,2,2502,0
TX904726,8,2.0,Ropa,0,0,6,2052,0
TX904727,12,76.21,Restauración,0,0,2,1294,0
TX904728,3,39.8,Electrónica,0,1,3,2128,0
TX904729,22,7.24,Alimentación,1,1,1,1878,0
TX904730,22,76.77,Viajes,0,0,4,858,0
TX904731,13,19.25,Suscripciones,0,0,2,915,0
TX904732,17,35.41,Ropa,0,1,0,413,0
TX904733,10,25.13,Restauración,0,1,4,413,0
TX904734,0,15.61,Restauración,0,0,1,1674,0
TX904735,13,11.42,Alimentación,0,1,3,2402,0
TX904736,9,97.68,Electrónica,0,0,0,2472,0
TX904737,2,21.32,Viajes,0,0,2,795,0
TX904738,1,12.48,Restauración,0,0,5,1145,0
TX904739,5,17.69,Retirada de efectivo,0,0,2,1278,0
TX904740,16,34.83,Retirada de efectivo,0,0,2,2321,0
TX904741,14,29.72,Ropa,0,0,1,1061,0
TX904742,0,66.37,Viajes,0,0,4,947,0
TX904743,0,38.51,Retirada de efectivo,0,0,4,2509,0
TX904744,4,29.62,Viajes,0,0,4,2275,0
TX904745,8,37.83,Retirada de efectivo,0,0,1,103,0
TX904746,2,51.28,Electrónica,0,0,3,1287,0
TX904747,10,5.0,Suscripciones,0,0,1,2589,0
TX904748,10,16.44,Ropa,0,0,2,1583,0
TX904749,13,5.41,Viajes,0,0,1,921,0
TX904750,17,10.08,Suscripciones,0,0,0,1138,0
TX904751,18,20.04,Retirada de efectivo,0,0,1,1740,0
TX904752,8,19.05,Suscripciones,0,0,2,1576,0
TX904753,12,15.34,Electrónica,0,0,1,2399,0
TX904754,3,14.63,Electrónica,0,0,4,323,0
TX904755,6,6.24,Electrónica,0,0,5,1572,0
TX904756,3,8.8,Ropa,0,0,5,1047,0
TX904757,7,2.7,Restauración,0,0,0,1510,0
TX904758,3,11.68,Restauración,0,1,2,1484,0
TX904759,22,18.86,Viajes,0,0,1,296,0
TX904760,5,18.93,Suscripciones,0,0,1,1787,0
TX904761,0,57.19,Restauración,0,0,3,1037,0
TX904762,2,66.29,Ropa,0,0,1,2501,0
TX904763,23,16.54,Ropa,0,0,2,1815,0
TX904764,22,14.69,Retirada de efectivo,0,0,3,757,0
TX904765,11,135.53,Suscripciones,0,0,2,564,0
TX904766,3,22.24,Ropa,0,0,3,2327,0
TX904767,3,15.67,Alimentación,0,0,0,1199,0
TX904768,23,31.28,Ropa,0,0,3,2511,0
TX904769,9,70.12,Restauración,0,0,3,1958,0
TX904770,14,46.14,Restauración,0,1,4,1350,0
TX904771,0,38.48,Ropa,0,0,5,960,0
TX904772,13,22.33,Viajes,1,0,1,1469,0
TX904773,3,15.38,Restauración,0,1,1,927,0
TX904774,6,355.74,Suscripciones,0,0,1,1950,0
TX904775,20,2.0,Electrónica,0,0,4,1111,0
TX904776,8,16.26,Alimentación,0,0,5,1811,0
TX904777,12,28.79,Restauración,0,1,2,2215,0
TX904778,21,14.02,Retirada de efectivo,0,1,3,1219,0
TX904779,5,8.05,Suscripciones,0,0,1,187,0
TX904780,1,11.0,Viajes,0,1,1,1915,0
TX904781,5,12.32,Viajes,1,0,0,2487,0
TX904782,15,52.71,Alimentación,0,0,3,2424,0
TX904783,14,21.26,Ropa,0,0,1,1095,0
TX904784,6,15.66,Electrónica,0,0,1,1675,0
TX904785,17,34.21,Retirada de efectivo,0,1,1,1893,0
TX904786,22,3.49,Restauración,0,1,1,1888,0
TX904787,10,14.3,Electrónica,0,0,2,2174,0
TX904788,22,9.29,Alimentación,1,0,1,2171,0
TX904789,17,16.3,Restauración,0,0,1,2180,0
TX904790,2,6.2,Retirada de efectivo,0,0,0,1149,0
TX904791,19,58.66,Restauración,0,1,1,272,0
TX904792,6,8.53,Electrónica,0,0,2,878,0
TX904793,8,5.05,Electrónica,0,0,3,916,0
TX904794,18,14.18,Suscripciones,0,0,4,2350,0
TX904795,11,14.77,Ropa,0,0,3,152,0
TX904796,10,32.52,Viajes,0,0,1,1538,0
TX904797,11,104.33,Restauración,0,0,1,911,0
TX904798,19,23.93,Electrónica,0,1,1,1671,0
TX904799,17,42.11,Suscripciones,0,0,3,904,0
TX904800,11,11.24,Retirada de efectivo,0,1,0,1016,0
TX904801,20,5.52,Restauración,0,0,2,1904,0
TX904802,12,40.58,Viajes,0,1,0,862,0
TX904803,15,140.27,Restauración,1,0,2,223,0
TX904804,9,14.53,Ropa,0,0,2,429,0
TX904805,22,17.15,Alimentación,0,0,0,1811,0
TX904806,15,60.61,Alimentación,0,0,0,990,0
TX904807,0,49.19,Retirada de efectivo,0,0,2,1412,0
TX904808,6,14.2,Ropa,0,0,2,1201,0
TX904809,16,88.62,Electrónica,1,0,2,1247,0
TX904810,10,8.93,Electrónica,0,0,3,2585,0
TX904811,23,26.89,Viajes,0,0,2,1210,0
TX904812,8,6.73,Suscripciones,0,0,2,806,0
TX904813,20,23.61,Suscripciones,0,0,0,819,0
TX904814,16,40.25,Restauración,0,0,1,2558,0
TX904815,0,13.65,Restauración,0,0,2,1186,0
TX904816,15,19.57,Viajes,0,0,2,2150,0
TX904817,17,27.85,Ropa,1,0,1,1398,0
TX904818,3,32.08,Retirada de efectivo,0,0,5,1227,0
TX904819,7,12.24,Suscripciones,0,0,4,635,0
TX904820,7,147.39,Alimentación,0,0,3,557,0
TX904821,4,24.87,Viajes,0,0,2,666,0
TX904822,14,39.6,Suscripciones,0,0,2,240,0
TX904823,13,5.71,Suscripciones,0,1,1,2316,0
TX904824,14,33.32,Ropa,0,0,0,2312,0
TX904825,12,6.94,Viajes,0,0,3,648,0
TX904826,21,71.5,Retirada de efectivo,0,0,3,902,0
TX904827,15,31.05,Alimentación,0,0,2,42,0
TX904828,9,11.83,Retirada de efectivo,0,1,0,523,0
TX904829,10,21.44,Restauración,0,0,0,35,0
TX904830,3,55.44,Suscripciones,0,1,0,1656,0
TX904831,18,21.43,Alimentación,0,0,2,1392,0
TX904832,15,14.49,Retirada de efectivo,0,1,1,295,0
TX904833,9,40.66,Restauración,0,0,1,163,0
TX904834,21,24.07,Restauración,0,0,0,2354,0
TX904835,8,103.4,Restauración,0,0,1,783,1
TX904836,7,130.42,Suscripciones,0,0,3,1919,0
TX904837,7,4.93,Electrónica,0,1,1,1176,0
TX904838,17,17.08,Restauración,0,1,2,2009,0
TX904839,21,360.12,Alimentación,0,0,2,2357,0
TX904840,14,44.9,Restauración,0,0,2,2537,0
TX904841,16,61.11,Restauración,1,0,3,421,0
TX904842,18,33.97,Electrónica,0,0,4,1723,0
TX904843,5,33.49,Viajes,0,0,3,2320,0
TX904844,2,2.0,Electrónica,0,0,2,1676,0
TX904845,9,45.8,Ropa,1,0,4,412,0
TX904846,16,136.49,Viajes,0,0,3,2433,0
TX904847,20,7.0,Viajes,0,0,3,1245,0
TX904848,14,10.3,Suscripciones,0,0,2,1645,0
TX904849,17,21.63,Restauración,0,0,5,1178,0
TX904850,20,3.91,Retirada de efectivo,0,1,1,1808,0
TX904851,18,15.57,Retirada de efectivo,0,0,0,1331,0
TX904852,4,6.53,Ropa,0,0,0,161,0
TX904853,5,40.65,Electrónica,1,0,3,818,0
